,data_inversa,horario,br,km,municipio,classificacao_acidente,condicao_metereologica,sentido_via,tipo_veiculo,idade,sexo,latitude,longitude
28115,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,25.0,Masculino,-25.5599896,-49.30743154
28116,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,56.0,Masculino,-25.5599896,-49.30743154
28117,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Caminhonete,27.0,Masculino,-25.5599896,-49.30743154
28118,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,31.0,Feminino,-25.5599896,-49.30743154
28119,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,25.0,Masculino,-25.5599896,-49.30743154
28120,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,56.0,Masculino,-25.5599896,-49.30743154
28121,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Caminhonete,27.0,Masculino,-25.5599896,-49.30743154
28122,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,31.0,Feminino,-25.5599896,-49.30743154
28123,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,25.0,Masculino,-25.5599896,-49.30743154
28124,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,56.0,Masculino,-25.5599896,-49.30743154
28125,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Caminhonete,27.0,Masculino,-25.5599896,-49.30743154
28126,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,31.0,Feminino,-25.5599896,-49.30743154
28127,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,25.0,Masculino,-25.5599896,-49.30743154
28128,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,56.0,Masculino,-25.5599896,-49.30743154
28129,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Caminhonete,27.0,Masculino,-25.5599896,-49.30743154
28130,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,31.0,Feminino,-25.5599896,-49.30743154
28131,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,25.0,Masculino,-25.5599896,-49.30743154
28132,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,56.0,Masculino,-25.5599896,-49.30743154
28133,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Caminhonete,27.0,Masculino,-25.5599896,-49.30743154
28134,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,31.0,Feminino,-25.5599896,-49.30743154
28135,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,25.0,Masculino,-25.5599896,-49.30743154
28136,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,56.0,Masculino,-25.5599896,-49.30743154
28137,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Caminhonete,27.0,Masculino,-25.5599896,-49.30743154
28138,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,31.0,Feminino,-25.5599896,-49.30743154
28139,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,25.0,Masculino,-25.5599896,-49.30743154
28140,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,56.0,Masculino,-25.5599896,-49.30743154
28141,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Caminhonete,27.0,Masculino,-25.5599896,-49.30743154
28142,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,31.0,Feminino,-25.5599896,-49.30743154
28143,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,25.0,Masculino,-25.5599896,-49.30743154
28144,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Motocicleta,56.0,Masculino,-25.5599896,-49.30743154
28145,2025-05-27,18:40:00,116.0,118.0,CURITIBA,Com Vítimas Feridas,Nublado,Crescente,Caminhonete,27.0,Masculino,-25.5599896,-49.30743154
28148,2025-05-27,19:15:00,153.0,154.0,VENTANIA,Com Vítimas Feridas,Nublado,Decrescente,Caminhão-trator,40.0,Masculino,-24.228981,-50.227051
28150,2025-05-27,19:15:00,153.0,154.0,VENTANIA,Com Vítimas Feridas,Nublado,Decrescente,Caminhão-trator,40.0,Masculino,-24.228981,-50.227051
28152,2025-05-27,21:00:00,163.0,239.1,TOLEDO,Com Vítimas Feridas,Chuva,Decrescente,Caminhão,47.0,Masculino,-24.72960636,-53.70180747
28153,2025-05-27,21:00:00,163.0,239.1,TOLEDO,Com Vítimas Feridas,Chuva,Decrescente,Caminhão,35.0,Masculino,-24.72960636,-53.70180747
28154,2025-05-27,21:00:00,163.0,239.1,TOLEDO,Com Vítimas Feridas,Chuva,Decrescente,Caminhão,47.0,Masculino,-24.72960636,-53.70180747
28155,2025-05-27,21:00:00,163.0,239.1,TOLEDO,Com Vítimas Feridas,Chuva,Decrescente,Caminhão,35.0,Masculino,-24.72960636,-53.70180747
28156,2025-05-27,21:00:00,163.0,239.1,TOLEDO,Com Vítimas Feridas,Chuva,Decrescente,Caminhão,47.0,Masculino,-24.72960636,-53.70180747
28157,2025-05-27,21:00:00,163.0,239.1,TOLEDO,Com Vítimas Feridas,Chuva,Decrescente,Caminhão,35.0,Masculino,-24.72960636,-53.70180747
28158,2025-05-27,20:07:00,158.0,365.9,MARQUINHO,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão,42.0,Masculino,-25.09990125,-52.27140427
28159,2025-05-27,20:07:00,158.0,365.9,MARQUINHO,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhonete,52.0,Masculino,-25.09990125,-52.27140427
28160,2025-05-27,20:07:00,158.0,365.9,MARQUINHO,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhonete,65.0,Feminino,-25.09990125,-52.27140427
28161,2025-05-27,20:07:00,158.0,365.9,MARQUINHO,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhonete,32.0,Masculino,-25.09990125,-52.27140427
28163,2025-05-27,20:07:00,158.0,365.9,MARQUINHO,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhão,42.0,Masculino,-25.09990125,-52.27140427
28164,2025-05-27,20:07:00,158.0,365.9,MARQUINHO,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhonete,52.0,Masculino,-25.09990125,-52.27140427
28165,2025-05-27,20:07:00,158.0,365.9,MARQUINHO,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhonete,65.0,Feminino,-25.09990125,-52.27140427
28166,2025-05-27,20:07:00,158.0,365.9,MARQUINHO,Com Vítimas Feridas,Céu Claro,Decrescente,Caminhonete,32.0,Masculino,-25.09990125,-52.27140427
28168,2025-05-28,00:40:00,277.0,432.0,VIRMOND,Com Vítimas Feridas,Chuva,Crescente,Camioneta,21.0,Masculino,-25.375056,-52.235544
28169,2025-05-28,00:40:00,277.0,432.0,VIRMOND,Com Vítimas Feridas,Chuva,Crescente,Camioneta,46.0,Feminino,-25.375056,-52.235544
28170,2025-05-28,00:40:00,277.0,432.0,VIRMOND,Com Vítimas Feridas,Chuva,Crescente,Camioneta,21.0,Masculino,-25.375056,-52.235544
28171,2025-05-28,00:40:00,277.0,432.0,VIRMOND,Com Vítimas Feridas,Chuva,Crescente,Camioneta,46.0,Feminino,-25.375056,-52.235544
28172,2025-05-28,00:40:00,277.0,432.0,VIRMOND,Com Vítimas Feridas,Chuva,Crescente,Camioneta,21.0,Masculino,-25.375056,-52.235544
28173,2025-05-28,00:40:00,277.0,432.0,VIRMOND,Com Vítimas Feridas,Chuva,Crescente,Camioneta,46.0,Feminino,-25.375056,-52.235544
28174,2025-05-28,00:40:00,277.0,432.0,VIRMOND,Com Vítimas Feridas,Chuva,Crescente,Camioneta,21.0,Masculino,-25.375056,-52.235544
28175,2025-05-28,00:40:00,277.0,432.0,VIRMOND,Com Vítimas Feridas,Chuva,Crescente,Camioneta,46.0,Feminino,-25.375056,-52.235544
28176,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,29.0,Feminino,-25.412232,-51.5577871
28177,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,58.0,Feminino,-25.412232,-51.5577871
28178,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,59.0,Masculino,-25.412232,-51.5577871
28179,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,29.0,Feminino,-25.412232,-51.5577871
28180,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,58.0,Feminino,-25.412232,-51.5577871
28181,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,59.0,Masculino,-25.412232,-51.5577871
28182,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,29.0,Feminino,-25.412232,-51.5577871
28183,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,58.0,Feminino,-25.412232,-51.5577871
28184,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,59.0,Masculino,-25.412232,-51.5577871
28185,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,29.0,Feminino,-25.412232,-51.5577871
28186,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,58.0,Feminino,-25.412232,-51.5577871
28187,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,59.0,Masculino,-25.412232,-51.5577871
28188,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,29.0,Feminino,-25.412232,-51.5577871
28189,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,58.0,Feminino,-25.412232,-51.5577871
28190,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,59.0,Masculino,-25.412232,-51.5577871
28191,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,29.0,Feminino,-25.412232,-51.5577871
28192,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,58.0,Feminino,-25.412232,-51.5577871
28193,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,59.0,Masculino,-25.412232,-51.5577871
28194,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,29.0,Feminino,-25.412232,-51.5577871
28195,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,58.0,Feminino,-25.412232,-51.5577871
28196,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,59.0,Masculino,-25.412232,-51.5577871
28197,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,29.0,Feminino,-25.412232,-51.5577871
28198,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,58.0,Feminino,-25.412232,-51.5577871
28199,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,59.0,Masculino,-25.412232,-51.5577871
28200,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,29.0,Feminino,-25.412232,-51.5577871
28201,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,58.0,Feminino,-25.412232,-51.5577871
28202,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,59.0,Masculino,-25.412232,-51.5577871
28203,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,29.0,Feminino,-25.412232,-51.5577871
28204,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,58.0,Feminino,-25.412232,-51.5577871
28205,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,59.0,Masculino,-25.412232,-51.5577871
28206,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,29.0,Feminino,-25.412232,-51.5577871
28207,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,58.0,Feminino,-25.412232,-51.5577871
28208,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,59.0,Masculino,-25.412232,-51.5577871
28209,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,29.0,Feminino,-25.412232,-51.5577871
28210,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,58.0,Feminino,-25.412232,-51.5577871
28211,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,59.0,Masculino,-25.412232,-51.5577871
28212,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,29.0,Feminino,-25.412232,-51.5577871
28213,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,58.0,Feminino,-25.412232,-51.5577871
28214,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,59.0,Masculino,-25.412232,-51.5577871
28215,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,29.0,Feminino,-25.412232,-51.5577871
28216,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,58.0,Feminino,-25.412232,-51.5577871
28217,2025-05-28,05:40:00,277.0,354.1,GUARAPUAVA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,59.0,Masculino,-25.412232,-51.5577871
28218,2025-05-28,04:30:00,376.0,343.0,ORTIGUEIRA,Com Vítimas Feridas,Chuva,Crescente,Caminhão-trator,45.0,Masculino,-24.1557497,-50.97490883
28220,2025-05-28,04:30:00,376.0,343.0,ORTIGUEIRA,Com Vítimas Feridas,Chuva,Crescente,Caminhão-trator,45.0,Masculino,-24.1557497,-50.97490883
28222,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,44.0,Masculino,-25.452348,-49.226458
28223,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,14.0,Masculino,-25.452348,-49.226458
28224,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,28.0,Feminino,-25.452348,-49.226458
28225,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,44.0,Masculino,-25.452348,-49.226458
28226,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,14.0,Masculino,-25.452348,-49.226458
28227,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,28.0,Feminino,-25.452348,-49.226458
28228,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,44.0,Masculino,-25.452348,-49.226458
28229,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,14.0,Masculino,-25.452348,-49.226458
28230,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,28.0,Feminino,-25.452348,-49.226458
28231,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,44.0,Masculino,-25.452348,-49.226458
28232,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,14.0,Masculino,-25.452348,-49.226458
28233,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,28.0,Feminino,-25.452348,-49.226458
28234,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,44.0,Masculino,-25.452348,-49.226458
28235,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,14.0,Masculino,-25.452348,-49.226458
28236,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,28.0,Feminino,-25.452348,-49.226458
28237,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,44.0,Masculino,-25.452348,-49.226458
28238,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,14.0,Masculino,-25.452348,-49.226458
28239,2025-05-28,07:10:00,277.0,83.0,CURITIBA,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,28.0,Feminino,-25.452348,-49.226458
28240,2025-05-28,05:40:00,277.0,660.5,MATELANDIA,Com Vítimas Feridas,Chuva,Crescente,Automóvel,21.0,Masculino,-25.25353325,-53.99365637
28242,2025-05-28,07:30:00,376.0,411.0,TIBAGI,Com Vítimas Feridas,Chuva,Crescente,Caminhão-trator,61.0,Masculino,-24.63140865,-50.64034794
28243,2025-05-28,07:30:00,376.0,411.0,TIBAGI,Com Vítimas Feridas,Chuva,Crescente,Automóvel,27.0,Masculino,-24.63140865,-50.64034794
28245,2025-05-28,07:30:00,376.0,411.0,TIBAGI,Com Vítimas Feridas,Chuva,Crescente,Caminhão-trator,61.0,Masculino,-24.63140865,-50.64034794
28246,2025-05-28,07:30:00,376.0,411.0,TIBAGI,Com Vítimas Feridas,Chuva,Crescente,Automóvel,27.0,Masculino,-24.63140865,-50.64034794
28248,2025-05-28,07:30:00,376.0,411.0,TIBAGI,Com Vítimas Feridas,Chuva,Crescente,Caminhão-trator,61.0,Masculino,-24.63140865,-50.64034794
28249,2025-05-28,07:30:00,376.0,411.0,TIBAGI,Com Vítimas Feridas,Chuva,Crescente,Automóvel,27.0,Masculino,-24.63140865,-50.64034794
28251,2025-05-28,07:30:00,376.0,411.0,TIBAGI,Com Vítimas Feridas,Chuva,Crescente,Caminhão-trator,61.0,Masculino,-24.63140865,-50.64034794
28252,2025-05-28,07:30:00,376.0,411.0,TIBAGI,Com Vítimas Feridas,Chuva,Crescente,Automóvel,27.0,Masculino,-24.63140865,-50.64034794
28254,2025-05-28,07:30:00,376.0,411.0,TIBAGI,Com Vítimas Feridas,Chuva,Crescente,Caminhão-trator,61.0,Masculino,-24.63140865,-50.64034794
28255,2025-05-28,07:30:00,376.0,411.0,TIBAGI,Com Vítimas Feridas,Chuva,Crescente,Automóvel,27.0,Masculino,-24.63140865,-50.64034794
28257,2025-05-28,07:30:00,376.0,411.0,TIBAGI,Com Vítimas Feridas,Chuva,Crescente,Caminhão-trator,61.0,Masculino,-24.63140865,-50.64034794
28258,2025-05-28,07:30:00,376.0,411.0,TIBAGI,Com Vítimas Feridas,Chuva,Crescente,Automóvel,27.0,Masculino,-24.63140865,-50.64034794
28260,2025-05-28,07:30:00,376.0,411.0,TIBAGI,Com Vítimas Feridas,Chuva,Crescente,Caminhão-trator,61.0,Masculino,-24.63140865,-50.64034794
28261,2025-05-28,07:30:00,376.0,411.0,TIBAGI,Com Vítimas Feridas,Chuva,Crescente,Automóvel,27.0,Masculino,-24.63140865,-50.64034794
28263,2025-05-28,07:30:00,376.0,411.0,TIBAGI,Com Vítimas Feridas,Chuva,Crescente,Caminhão-trator,61.0,Masculino,-24.63140865,-50.64034794
28264,2025-05-28,07:30:00,376.0,411.0,TIBAGI,Com Vítimas Feridas,Chuva,Crescente,Automóvel,27.0,Masculino,-24.63140865,-50.64034794
28265,2025-05-28,06:50:00,277.0,592.0,CASCAVEL,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,27.0,Masculino,-24.983893,-53.472623
28266,2025-05-28,06:50:00,277.0,592.0,CASCAVEL,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,36.0,Feminino,-24.983893,-53.472623
28267,2025-05-28,06:50:00,277.0,592.0,CASCAVEL,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Motocicleta,27.0,Masculino,-24.983893,-53.472623
28268,2025-05-28,06:50:00,277.0,592.0,CASCAVEL,Com Vítimas Feridas,Garoa/Chuvisco,Crescente,Automóvel,36.0,Feminino,-24.983893,-53.472623
28269,2025-05-28,10:10:00,116.0,115.2,CURITIBA,Com Vítimas Feridas,Sol,Decrescente,Automóvel,27.0,Masculino,-25.545809,-49.301981
28270,2025-05-28,10:10:00,116.0,115.2,CURITIBA,Com Vítimas Feridas,Sol,Decrescente,Automóvel,27.0,Masculino,-25.545809,-49.301981
28271,2025-05-28,10:20:00,376.0,263.0,CALIFORNIA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,31.0,Masculino,-23.7,-51.33
28272,2025-05-28,10:20:00,376.0,263.0,CALIFORNIA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,31.0,Masculino,-23.7,-51.33
28273,2025-05-28,10:20:00,376.0,263.0,CALIFORNIA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,31.0,Masculino,-23.7,-51.33
28274,2025-05-28,10:20:00,376.0,263.0,CALIFORNIA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,31.0,Masculino,-23.7,-51.33
28275,2025-05-28,10:20:00,376.0,263.0,CALIFORNIA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,31.0,Masculino,-23.7,-51.33
28276,2025-05-28,10:20:00,376.0,263.0,CALIFORNIA,Com Vítimas Feridas,Chuva,Decrescente,Automóvel,31.0,Masculino,-23.7,-51.33
28277,2025-05-16,17:00:00,116.0,114.0,CURITIBA,Com Vítimas Feridas,Sol,Decrescente,Caminhonete,37.0,Masculino,-25.5453583,-49.2983798
28278,2025-05-16,17:00:00,116.0,114.0,CURITIBA,Com Vítimas Feridas,Sol,Decrescente,Motoneta,37.0,Feminino,-25.5453583,-49.2983798
28279,2025-05-16,17:00:00,116.0,114.0,CURITIBA,Com Vítimas Feridas,Sol,Decrescente,Motoneta,37.0,Masculino,-25.5453583,-49.2983798
28280,2025-05-16,17:00:00,116.0,114.0,CURITIBA,Com Vítimas Feridas,Sol,Decrescente,Caminhonete,37.0,Masculino,-25.5453583,-49.2983798
28281,2025-05-16,17:00:00,116.0,114.0,CURITIBA,Com Vítimas Feridas,Sol,Decrescente,Motoneta,37.0,Feminino,-25.5453583,-49.2983798
28282,2025-05-16,17:00:00,116.0,114.0,CURITIBA,Com Vítimas Feridas,Sol,Decrescente,Motoneta,37.0,Masculino,-25.5453583,-49.2983798
28283,2025-05-16,17:00:00,116.0,114.0,CURITIBA,Com Vítimas Feridas,Sol,Decrescente,Caminhonete,37.0,Masculino,-25.5453583,-49.2983798
28284,2025-05-16,17:00:00,116.0,114.0,CURITIBA,Com Vítimas Feridas,Sol,Decrescente,Motoneta,37.0,Feminino,-25.5453583,-49.2983798
28285,2025-05-16,17:00:00,116.0,114.0,CURITIBA,Com Vítimas Feridas,Sol,Decrescente,Motoneta,37.0,Masculino,-25.5453583,-49.2983798
28286,2025-05-28,15:05:00,116.0,121.0,CURITIBA,Com Vítimas Feridas,Nublado,Decrescente,Motocicleta,21.0,Feminino,-25.5987451,-49.3170144
28287,2025-05-28,15:05:00,116.0,121.0,CURITIBA,Com Vítimas Feridas,Nublado,Decrescente,Motocicleta,23.0,Masculino,-25.5987451,-49.3170144
28288,2025-05-28,15:05:00,116.0,121.0,CURITIBA,Com Vítimas Feridas,Nublado,Decrescente,Automóvel,39.0,Masculino,-25.5987451,-49.3170144
28289,2025-05-28,15:05:00,116.0,121.0,CURITIBA,Com Vítimas Feridas,Nublado,Decrescente,Motocicleta,21.0,Feminino,-25.5987451,-49.3170144
28290,2025-05-28,15:05:00,116.0,121.0,CURITIBA,Com Vítimas Feridas,Nublado,Decrescente,Motocicleta,23.0,Masculino,-25.5987451,-49.3170144
28291,2025-05-28,15:05:00,116.0,121.0,CURITIBA,Com Vítimas Feridas,Nublado,Decrescente,Automóvel,39.0,Masculino,-25.5987451,-49.3170144
28292,2025-05-28,15:05:00,116.0,121.0,CURITIBA,Com Vítimas Feridas,Nublado,Decrescente,Motocicleta,21.0,Feminino,-25.5987451,-49.3170144
28293,2025-05-28,15:05:00,116.0,121.0,CURITIBA,Com Vítimas Feridas,Nublado,Decrescente,Motocicleta,23.0,Masculino,-25.5987451,-49.3170144
28294,2025-05-28,15:05:00,116.0,121.0,CURITIBA,Com Vítimas Feridas,Nublado,Decrescente,Automóvel,39.0,Masculino,-25.5987451,-49.3170144
28295,2025-05-28,16:15:00,376.0,299.0,MAUA DA SERRA,Com Vítimas Feridas,Garoa/Chuvisco,Decrescente,Automóvel,33.0,Masculino,-23.936098,-51.166908
