,data_inversa,horario,br,km,municipio,classificacao_acidente,condicao_metereologica,sentido_via,tipo_veiculo,idade,sexo,latitude,longitude
35338,2025-07-06,19:04:00,277.0,64.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Céu Claro,Decrescente,Automóvel,24.0,Masculino,-25.53975464,-49.06508314
35339,2025-07-06,19:04:00,277.0,64.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Céu Claro,Decrescente,Automóvel,24.0,Masculino,-25.53975464,-49.06508314
35344,2025-07-06,20:46:00,373.0,401.0,CANDOI,Sem Vítimas,Céu Claro,Crescente,Automóvel,36.0,Masculino,-25.57374335,-52.05418702
35345,2025-07-06,20:46:00,373.0,401.0,CANDOI,Sem Vítimas,Céu Claro,Crescente,Automóvel,42.0,Masculino,-25.57374335,-52.05418702
35346,2025-07-06,20:46:00,373.0,401.0,CANDOI,Sem Vítimas,Céu Claro,Crescente,Automóvel,36.0,Masculino,-25.57374335,-52.05418702
35347,2025-07-06,20:46:00,373.0,401.0,CANDOI,Sem Vítimas,Céu Claro,Crescente,Automóvel,42.0,Masculino,-25.57374335,-52.05418702
35348,2025-07-06,20:46:00,373.0,401.0,CANDOI,Sem Vítimas,Céu Claro,Crescente,Automóvel,36.0,Masculino,-25.57374335,-52.05418702
35349,2025-07-06,20:46:00,373.0,401.0,CANDOI,Sem Vítimas,Céu Claro,Crescente,Automóvel,42.0,Masculino,-25.57374335,-52.05418702
35435,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,21.0,Masculino,-25.59199418,-48.91525269
35436,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,19.0,Feminino,-25.59199418,-48.91525269
35437,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,29.0,Feminino,-25.59199418,-48.91525269
35438,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,45.0,Feminino,-25.59199418,-48.91525269
35439,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,27.0,Feminino,-25.59199418,-48.91525269
35440,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,5.0,Masculino,-25.59199418,-48.91525269
35441,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,69.0,Feminino,-25.59199418,-48.91525269
35442,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,60.0,Masculino,-25.59199418,-48.91525269
35443,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,56.0,Feminino,-25.59199418,-48.91525269
35444,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,69.0,Masculino,-25.59199418,-48.91525269
35445,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,38.0,Masculino,-25.59199418,-48.91525269
35446,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,61.0,Masculino,-25.59199418,-48.91525269
35447,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,3.0,Feminino,-25.59199418,-48.91525269
35448,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,23.0,Masculino,-25.59199418,-48.91525269
35449,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,58.0,Feminino,-25.59199418,-48.91525269
35450,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,51.0,Masculino,-25.59199418,-48.91525269
35451,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,59.0,Feminino,-25.59199418,-48.91525269
35452,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,43.0,Masculino,-25.59199418,-48.91525269
35453,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,57.0,Feminino,-25.59199418,-48.91525269
35454,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,55.0,Masculino,-25.59199418,-48.91525269
35455,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,47.0,Feminino,-25.59199418,-48.91525269
35456,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,39.0,Feminino,-25.59199418,-48.91525269
35457,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,20.0,Feminino,-25.59199418,-48.91525269
35458,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,72.0,Feminino,-25.59199418,-48.91525269
35459,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,75.0,Masculino,-25.59199418,-48.91525269
35460,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,65.0,Feminino,-25.59199418,-48.91525269
35461,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,44.0,Masculino,-25.59199418,-48.91525269
35462,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,12.0,Masculino,-25.59199418,-48.91525269
35463,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,74.0,Feminino,-25.59199418,-48.91525269
35464,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,72.0,Feminino,-25.59199418,-48.91525269
35465,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,62.0,Feminino,-25.59199418,-48.91525269
35466,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,68.0,Masculino,-25.59199418,-48.91525269
35467,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,54.0,Feminino,-25.59199418,-48.91525269
35468,2025-07-07,10:00:00,277.0,42.9,MORRETES,Sem Vítimas,Céu Claro,Crescente,Ônibus,59.0,Masculino,-25.59199418,-48.91525269
35529,2025-07-07,16:50:00,369.0,156.0,LONDRINA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,44.0,Masculino,-23.28923385,-51.22237262
35530,2025-07-07,16:50:00,369.0,156.0,LONDRINA,Sem Vítimas,Céu Claro,Decrescente,Caminhonete,33.0,Feminino,-23.28923385,-51.22237262
35555,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Caminhonete,37.0,Não Informado,-25.45399474,-50.63019129
35556,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Caminhonete,46.0,Masculino,-25.45399474,-50.63019129
35557,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,29.0,Feminino,-25.45399474,-50.63019129
35558,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,23.0,Feminino,-25.45399474,-50.63019129
35559,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,30.0,Feminino,-25.45399474,-50.63019129
35560,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,50.0,Masculino,-25.45399474,-50.63019129
35563,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Caminhonete,37.0,Não Informado,-25.45399474,-50.63019129
35564,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Caminhonete,46.0,Masculino,-25.45399474,-50.63019129
35565,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,29.0,Feminino,-25.45399474,-50.63019129
35566,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,23.0,Feminino,-25.45399474,-50.63019129
35567,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,30.0,Feminino,-25.45399474,-50.63019129
35568,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,50.0,Masculino,-25.45399474,-50.63019129
35571,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Caminhonete,37.0,Não Informado,-25.45399474,-50.63019129
35572,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Caminhonete,46.0,Masculino,-25.45399474,-50.63019129
35573,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,29.0,Feminino,-25.45399474,-50.63019129
35574,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,23.0,Feminino,-25.45399474,-50.63019129
35575,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,30.0,Feminino,-25.45399474,-50.63019129
35576,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,50.0,Masculino,-25.45399474,-50.63019129
35579,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Caminhonete,37.0,Não Informado,-25.45399474,-50.63019129
35580,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Caminhonete,46.0,Masculino,-25.45399474,-50.63019129
35581,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,29.0,Feminino,-25.45399474,-50.63019129
35582,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,23.0,Feminino,-25.45399474,-50.63019129
35583,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,30.0,Feminino,-25.45399474,-50.63019129
35584,2025-07-07,18:00:00,277.0,246.3,IRATI,Sem Vítimas,Nevoeiro/Neblina,Crescente,Automóvel,50.0,Masculino,-25.45399474,-50.63019129
35597,2025-07-07,19:20:00,487.0,178.0,CAMPO MOURAO,Sem Vítimas,Céu Claro,Crescente,Automóvel,58.0,Masculino,-24.045003,-52.396758
35598,2025-07-07,19:20:00,487.0,178.0,CAMPO MOURAO,Sem Vítimas,Céu Claro,Crescente,Camioneta,36.0,Masculino,-24.045003,-52.396758
35599,2025-07-07,19:20:00,487.0,178.0,CAMPO MOURAO,Sem Vítimas,Céu Claro,Crescente,Automóvel,58.0,Masculino,-24.045003,-52.396758
35600,2025-07-07,19:20:00,487.0,178.0,CAMPO MOURAO,Sem Vítimas,Céu Claro,Crescente,Camioneta,36.0,Masculino,-24.045003,-52.396758
35601,2025-07-07,20:20:00,277.0,402.2,CANDOI,Sem Vítimas,Céu Claro,Decrescente,Caminhão-trator,51.0,Masculino,-25.4396633,-51.9809465
35640,2025-07-08,11:40:00,277.0,649.0,MATELANDIA,Sem Vítimas,Céu Claro,Crescente,Micro-ônibus,45.0,Masculino,-25.18544193,-53.93294541
35641,2025-07-08,11:40:00,277.0,649.0,MATELANDIA,Sem Vítimas,Céu Claro,Crescente,Micro-ônibus,25.0,Masculino,-25.18544193,-53.93294541
35642,2025-07-08,11:40:00,277.0,649.0,MATELANDIA,Sem Vítimas,Céu Claro,Crescente,Micro-ônibus,44.0,Masculino,-25.18544193,-53.93294541
35644,2025-07-08,11:40:00,277.0,649.0,MATELANDIA,Sem Vítimas,Céu Claro,Crescente,Caminhão-trator,34.0,Masculino,-25.18544193,-53.93294541
35645,2025-07-08,10:40:00,163.0,98.1,CAPANEMA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,37.0,Não Informado,-25.60545,-53.779802
35646,2025-07-08,10:40:00,163.0,98.1,CAPANEMA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,37.0,Não Informado,-25.60545,-53.779802
35769,2025-07-08,17:20:00,277.0,134.0,BALSA NOVA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,44.0,Masculino,-25.470181,-49.606634
35770,2025-07-08,17:20:00,277.0,134.0,BALSA NOVA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,61.0,Feminino,-25.470181,-49.606634
35799,2025-07-09,07:55:00,277.0,726.0,FOZ DO IGUACU,Sem Vítimas,Céu Claro,Crescente,Motocicleta,22.0,Masculino,-25.5095907,-54.5958249
35800,2025-07-09,07:55:00,277.0,726.0,FOZ DO IGUACU,Sem Vítimas,Céu Claro,Crescente,Motocicleta,16.0,Masculino,-25.5095907,-54.5958249
35905,2025-07-09,09:20:00,277.0,110.0,CURITIBA,Sem Vítimas,Céu Claro,Decrescente,Bicicleta,37.0,Não Informado,-25.43152854,-49.37676279
35906,2025-07-09,09:20:00,277.0,110.0,CURITIBA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,33.0,Feminino,-25.43152854,-49.37676279
35907,2025-07-09,09:20:00,277.0,110.0,CURITIBA,Sem Vítimas,Céu Claro,Decrescente,Bicicleta,37.0,Não Informado,-25.43152854,-49.37676279
35908,2025-07-09,09:20:00,277.0,110.0,CURITIBA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,33.0,Feminino,-25.43152854,-49.37676279
35909,2025-07-09,09:20:00,277.0,110.0,CURITIBA,Sem Vítimas,Céu Claro,Decrescente,Bicicleta,37.0,Não Informado,-25.43152854,-49.37676279
35910,2025-07-09,09:20:00,277.0,110.0,CURITIBA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,33.0,Feminino,-25.43152854,-49.37676279
35921,2025-07-09,17:15:00,376.0,445.8,IPIRANGA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,48.0,Masculino,-24.82625311,-50.47916763
35986,2025-07-10,00:05:00,369.0,135.0,IBIPORA,Sem Vítimas,Céu Claro,Decrescente,Motocicleta,21.0,Masculino,-23.2709436,-51.04819894
35987,2025-07-10,00:05:00,369.0,135.0,IBIPORA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,33.0,Masculino,-23.2709436,-51.04819894
36003,2025-07-10,07:50:00,163.0,267.1,TOLEDO,Sem Vítimas,Céu Claro,Crescente,Caminhonete,37.0,Não Informado,-24.616612,-53.930642
36005,2025-07-10,07:50:00,163.0,267.1,TOLEDO,Sem Vítimas,Céu Claro,Crescente,Caminhonete,37.0,Não Informado,-24.616612,-53.930642
36007,2025-07-10,07:50:00,163.0,267.1,TOLEDO,Sem Vítimas,Céu Claro,Crescente,Caminhonete,37.0,Não Informado,-24.616612,-53.930642
36215,2025-07-11,11:30:00,376.0,225.0,APUCARANA,Sem Vítimas,Céu Claro,Decrescente,Caminhonete,40.0,Masculino,-23.585168,-51.568386
36216,2025-07-11,11:30:00,376.0,225.0,APUCARANA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,27.0,Feminino,-23.585168,-51.568386
36217,2025-07-11,11:30:00,376.0,225.0,APUCARANA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,30.0,Feminino,-23.585168,-51.568386
36218,2025-07-11,11:30:00,376.0,225.0,APUCARANA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,32.0,Masculino,-23.585168,-51.568386
36219,2025-07-11,11:30:00,376.0,225.0,APUCARANA,Sem Vítimas,Céu Claro,Decrescente,Caminhonete,40.0,Masculino,-23.585168,-51.568386
36220,2025-07-11,11:30:00,376.0,225.0,APUCARANA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,27.0,Feminino,-23.585168,-51.568386
36221,2025-07-11,11:30:00,376.0,225.0,APUCARANA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,30.0,Feminino,-23.585168,-51.568386
36222,2025-07-11,11:30:00,376.0,225.0,APUCARANA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,32.0,Masculino,-23.585168,-51.568386
36223,2025-07-11,11:30:00,376.0,225.0,APUCARANA,Sem Vítimas,Céu Claro,Decrescente,Caminhonete,40.0,Masculino,-23.585168,-51.568386
36224,2025-07-11,11:30:00,376.0,225.0,APUCARANA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,27.0,Feminino,-23.585168,-51.568386
36225,2025-07-11,11:30:00,376.0,225.0,APUCARANA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,30.0,Feminino,-23.585168,-51.568386
36226,2025-07-11,11:30:00,376.0,225.0,APUCARANA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,32.0,Masculino,-23.585168,-51.568386
36228,2025-07-11,12:30:00,376.0,393.8,IMBAU,Sem Vítimas,Céu Claro,Crescente,Caminhão-trator,36.0,Masculino,-24.498401,-50.720975
36230,2025-07-11,12:35:00,153.0,24.7,JACAREZINHO,Sem Vítimas,Céu Claro,Crescente,Automóvel,57.0,Masculino,-23.18939314,-49.98588324
36231,2025-07-11,12:35:00,153.0,24.7,JACAREZINHO,Sem Vítimas,Céu Claro,Crescente,Automóvel,34.0,Feminino,-23.18939314,-49.98588324
36232,2025-07-11,12:35:00,153.0,24.7,JACAREZINHO,Sem Vítimas,Céu Claro,Crescente,Automóvel,48.0,Masculino,-23.18939314,-49.98588324
36233,2025-07-11,12:35:00,153.0,24.7,JACAREZINHO,Sem Vítimas,Céu Claro,Crescente,Automóvel,44.0,Masculino,-23.18939314,-49.98588324
36286,2025-07-11,18:30:00,376.0,179.0,MARINGA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,32.0,Feminino,-23.42064446,-51.90930605
36287,2025-07-11,18:30:00,376.0,179.0,MARINGA,Sem Vítimas,Céu Claro,Decrescente,Caminhão-trator,29.0,Masculino,-23.42064446,-51.90930605
36331,2025-07-11,21:03:00,476.0,273.8,SAO MATEUS DO SUL,Sem Vítimas,Céu Claro,Crescente,Automóvel,39.0,Masculino,-25.89289379,-50.37827969
36332,2025-07-11,21:03:00,476.0,273.8,SAO MATEUS DO SUL,Sem Vítimas,Céu Claro,Crescente,Automóvel,39.0,Masculino,-25.89289379,-50.37827969
36335,2025-07-11,20:55:00,277.0,183.0,PALMEIRA,Sem Vítimas,Céu Claro,Crescente,Motocicleta,20.0,Masculino,-25.4335,-50.0481
36336,2025-07-11,20:55:00,277.0,183.0,PALMEIRA,Sem Vítimas,Céu Claro,Crescente,Motocicleta,20.0,Masculino,-25.4335,-50.0481
36337,2025-07-11,20:55:00,277.0,183.0,PALMEIRA,Sem Vítimas,Céu Claro,Crescente,Motocicleta,20.0,Masculino,-25.4335,-50.0481
36338,2025-07-11,20:55:00,277.0,183.0,PALMEIRA,Sem Vítimas,Céu Claro,Crescente,Motocicleta,20.0,Masculino,-25.4335,-50.0481
36339,2025-07-11,13:30:00,116.0,209.0,RIO NEGRO,Sem Vítimas,Céu Claro,Decrescente,Caminhonete,46.0,Masculino,-26.08722647,-49.78026509
36340,2025-07-11,13:30:00,116.0,209.0,RIO NEGRO,Sem Vítimas,Céu Claro,Decrescente,Automóvel,26.0,Feminino,-26.08722647,-49.78026509
36355,2025-07-12,00:20:00,163.0,263.0,TOLEDO,Sem Vítimas,Céu Claro,Crescente,Automóvel,28.0,Masculino,-24.630233,-53.88287243
36356,2025-07-12,06:10:00,277.0,343.0,GUARAPUAVA,Sem Vítimas,Céu Claro,Crescente,Automóvel,37.0,Não Informado,-25.357634,-51.4638
36357,2025-07-12,05:00:00,376.0,3.7,MANDAGUARI,Sem Vítimas,Céu Claro,Crescente,Automóvel,37.0,Feminino,-23.517371,-51.684262
36358,2025-07-12,05:00:00,376.0,3.7,MANDAGUARI,Sem Vítimas,Céu Claro,Crescente,Automóvel,26.0,Feminino,-23.517371,-51.684262
36359,2025-07-12,05:00:00,376.0,3.7,MANDAGUARI,Sem Vítimas,Céu Claro,Crescente,Automóvel,60.0,Masculino,-23.517371,-51.684262
36360,2025-07-12,05:00:00,376.0,3.7,MANDAGUARI,Sem Vítimas,Céu Claro,Crescente,Automóvel,37.0,Feminino,-23.517371,-51.684262
36361,2025-07-12,05:00:00,376.0,3.7,MANDAGUARI,Sem Vítimas,Céu Claro,Crescente,Automóvel,26.0,Feminino,-23.517371,-51.684262
36362,2025-07-12,05:00:00,376.0,3.7,MANDAGUARI,Sem Vítimas,Céu Claro,Crescente,Automóvel,60.0,Masculino,-23.517371,-51.684262
36384,2025-07-12,11:10:00,116.0,120.0,CURITIBA,Sem Vítimas,Sol,Decrescente,Automóvel,54.0,Masculino,-25.64890169,-49.31659698
36560,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,27.0,Masculino,-25.45571369,-49.36104655
36561,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,15.0,Masculino,-25.45571369,-49.36104655
36562,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,42.0,Masculino,-25.45571369,-49.36104655
36563,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,25.0,Masculino,-25.45571369,-49.36104655
36564,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,26.0,Masculino,-25.45571369,-49.36104655
36565,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,27.0,Masculino,-25.45571369,-49.36104655
36566,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,15.0,Masculino,-25.45571369,-49.36104655
36567,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,42.0,Masculino,-25.45571369,-49.36104655
36568,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,25.0,Masculino,-25.45571369,-49.36104655
36569,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,26.0,Masculino,-25.45571369,-49.36104655
36570,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,27.0,Masculino,-25.45571369,-49.36104655
36571,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,15.0,Masculino,-25.45571369,-49.36104655
36572,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,42.0,Masculino,-25.45571369,-49.36104655
36573,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,25.0,Masculino,-25.45571369,-49.36104655
36574,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,26.0,Masculino,-25.45571369,-49.36104655
36575,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,27.0,Masculino,-25.45571369,-49.36104655
36576,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,15.0,Masculino,-25.45571369,-49.36104655
36577,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,42.0,Masculino,-25.45571369,-49.36104655
36578,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,25.0,Masculino,-25.45571369,-49.36104655
36579,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,26.0,Masculino,-25.45571369,-49.36104655
36580,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,27.0,Masculino,-25.45571369,-49.36104655
36581,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,15.0,Masculino,-25.45571369,-49.36104655
36582,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,42.0,Masculino,-25.45571369,-49.36104655
36583,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,25.0,Masculino,-25.45571369,-49.36104655
36584,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,26.0,Masculino,-25.45571369,-49.36104655
36585,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,27.0,Masculino,-25.45571369,-49.36104655
36586,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,15.0,Masculino,-25.45571369,-49.36104655
36587,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,42.0,Masculino,-25.45571369,-49.36104655
36588,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,25.0,Masculino,-25.45571369,-49.36104655
36589,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,26.0,Masculino,-25.45571369,-49.36104655
36590,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,27.0,Masculino,-25.45571369,-49.36104655
36591,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,15.0,Masculino,-25.45571369,-49.36104655
36592,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,42.0,Masculino,-25.45571369,-49.36104655
36593,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,25.0,Masculino,-25.45571369,-49.36104655
36594,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,26.0,Masculino,-25.45571369,-49.36104655
36595,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,27.0,Masculino,-25.45571369,-49.36104655
36596,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,15.0,Masculino,-25.45571369,-49.36104655
36597,2025-07-12,19:00:00,376.0,594.0,CURITIBA,Sem Vítimas,Céu Claro,Crescente,Automóvel,42.0,Masculino,-25.45571369,-49.36104655
