,data_inversa,horario,br,km,municipio,classificacao_acidente,condicao_metereologica,sentido_via,tipo_veiculo,idade,sexo,latitude,longitude
7455,2025-02-09,16:00:00,163.0,202.0,CASCAVEL,Com Vítimas Fatais,Chuva,Crescente,Caminhonete,55.0,Masculino,-25.01364099,-53.55458482
7470,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Masculino,-23.4273,-51.9375
7471,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,31.0,Feminino,-23.4273,-51.9375
7472,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,36.0,Masculino,-23.4273,-51.9375
7473,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,37.0,Masculino,-23.4273,-51.9375
7474,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,12.0,Masculino,-23.4273,-51.9375
7475,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Feminino,-23.4273,-51.9375
7476,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Masculino,-23.4273,-51.9375
7477,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,31.0,Feminino,-23.4273,-51.9375
7478,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,36.0,Masculino,-23.4273,-51.9375
7479,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,37.0,Masculino,-23.4273,-51.9375
7480,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,12.0,Masculino,-23.4273,-51.9375
7481,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Feminino,-23.4273,-51.9375
7482,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Masculino,-23.4273,-51.9375
7483,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,31.0,Feminino,-23.4273,-51.9375
7484,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,36.0,Masculino,-23.4273,-51.9375
7485,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,37.0,Masculino,-23.4273,-51.9375
7486,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,12.0,Masculino,-23.4273,-51.9375
7487,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Feminino,-23.4273,-51.9375
7488,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Masculino,-23.4273,-51.9375
7489,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,31.0,Feminino,-23.4273,-51.9375
7490,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,36.0,Masculino,-23.4273,-51.9375
7491,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,37.0,Masculino,-23.4273,-51.9375
7492,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,12.0,Masculino,-23.4273,-51.9375
7493,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Feminino,-23.4273,-51.9375
7494,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Masculino,-23.4273,-51.9375
7495,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,31.0,Feminino,-23.4273,-51.9375
7496,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,36.0,Masculino,-23.4273,-51.9375
7497,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,37.0,Masculino,-23.4273,-51.9375
7498,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,12.0,Masculino,-23.4273,-51.9375
7499,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Feminino,-23.4273,-51.9375
7500,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Masculino,-23.4273,-51.9375
7501,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,31.0,Feminino,-23.4273,-51.9375
7502,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,36.0,Masculino,-23.4273,-51.9375
7503,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,37.0,Masculino,-23.4273,-51.9375
7504,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,12.0,Masculino,-23.4273,-51.9375
7505,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Feminino,-23.4273,-51.9375
7506,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Masculino,-23.4273,-51.9375
7507,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,31.0,Feminino,-23.4273,-51.9375
7508,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,36.0,Masculino,-23.4273,-51.9375
7509,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,37.0,Masculino,-23.4273,-51.9375
7510,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,12.0,Masculino,-23.4273,-51.9375
7511,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Feminino,-23.4273,-51.9375
7512,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Masculino,-23.4273,-51.9375
7513,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,31.0,Feminino,-23.4273,-51.9375
7514,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,36.0,Masculino,-23.4273,-51.9375
7515,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,37.0,Masculino,-23.4273,-51.9375
7516,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,12.0,Masculino,-23.4273,-51.9375
7517,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Feminino,-23.4273,-51.9375
7518,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Masculino,-23.4273,-51.9375
7519,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,31.0,Feminino,-23.4273,-51.9375
7520,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,36.0,Masculino,-23.4273,-51.9375
7521,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,37.0,Masculino,-23.4273,-51.9375
7522,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,12.0,Masculino,-23.4273,-51.9375
7523,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Feminino,-23.4273,-51.9375
7524,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Masculino,-23.4273,-51.9375
7525,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,31.0,Feminino,-23.4273,-51.9375
7526,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,36.0,Masculino,-23.4273,-51.9375
7527,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,37.0,Masculino,-23.4273,-51.9375
7528,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,12.0,Masculino,-23.4273,-51.9375
7529,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Feminino,-23.4273,-51.9375
7530,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Masculino,-23.4273,-51.9375
7531,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,31.0,Feminino,-23.4273,-51.9375
7532,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,36.0,Masculino,-23.4273,-51.9375
7533,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,37.0,Masculino,-23.4273,-51.9375
7534,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,12.0,Masculino,-23.4273,-51.9375
7535,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Feminino,-23.4273,-51.9375
7536,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Masculino,-23.4273,-51.9375
7537,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,31.0,Feminino,-23.4273,-51.9375
7538,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,36.0,Masculino,-23.4273,-51.9375
7539,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,37.0,Masculino,-23.4273,-51.9375
7540,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,12.0,Masculino,-23.4273,-51.9375
7541,2025-02-09,17:40:00,376.0,14.5,MARINGA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,5.0,Feminino,-23.4273,-51.9375
7559,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,51.0,Masculino,-24.683172,-53.227572
7560,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,37.0,Não Informado,-24.683172,-53.227572
7561,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,37.0,Não Informado,-24.683172,-53.227572
7562,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,47.0,Masculino,-24.683172,-53.227572
7564,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,51.0,Masculino,-24.683172,-53.227572
7565,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,37.0,Não Informado,-24.683172,-53.227572
7566,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,37.0,Não Informado,-24.683172,-53.227572
7567,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,47.0,Masculino,-24.683172,-53.227572
7569,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,51.0,Masculino,-24.683172,-53.227572
7570,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,37.0,Não Informado,-24.683172,-53.227572
7571,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,37.0,Não Informado,-24.683172,-53.227572
7572,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,47.0,Masculino,-24.683172,-53.227572
7574,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,51.0,Masculino,-24.683172,-53.227572
7575,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,37.0,Não Informado,-24.683172,-53.227572
7576,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,37.0,Não Informado,-24.683172,-53.227572
7577,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,47.0,Masculino,-24.683172,-53.227572
7579,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,51.0,Masculino,-24.683172,-53.227572
7580,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,37.0,Não Informado,-24.683172,-53.227572
7581,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,37.0,Não Informado,-24.683172,-53.227572
7582,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,47.0,Masculino,-24.683172,-53.227572
7584,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,51.0,Masculino,-24.683172,-53.227572
7585,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,37.0,Não Informado,-24.683172,-53.227572
7586,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,37.0,Não Informado,-24.683172,-53.227572
7587,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,47.0,Masculino,-24.683172,-53.227572
7589,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,51.0,Masculino,-24.683172,-53.227572
7590,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,37.0,Não Informado,-24.683172,-53.227572
7591,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,37.0,Não Informado,-24.683172,-53.227572
7592,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,47.0,Masculino,-24.683172,-53.227572
7594,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,51.0,Masculino,-24.683172,-53.227572
7595,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,37.0,Não Informado,-24.683172,-53.227572
7596,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,37.0,Não Informado,-24.683172,-53.227572
7597,2025-02-10,05:05:00,369.0,468.7,CORBELIA,Com Vítimas Fatais,Céu Claro,Crescente,Utilitário,47.0,Masculino,-24.683172,-53.227572
7877,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,79.0,Masculino,-25.38360492,-49.05301123
7878,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,84.0,Feminino,-25.38360492,-49.05301123
7879,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,42.0,Masculino,-25.38360492,-49.05301123
7880,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,39.0,Feminino,-25.38360492,-49.05301123
7881,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,49.0,Masculino,-25.38360492,-49.05301123
7882,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,79.0,Masculino,-25.38360492,-49.05301123
7883,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,84.0,Feminino,-25.38360492,-49.05301123
7884,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,42.0,Masculino,-25.38360492,-49.05301123
7885,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,39.0,Feminino,-25.38360492,-49.05301123
7886,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,49.0,Masculino,-25.38360492,-49.05301123
7887,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,79.0,Masculino,-25.38360492,-49.05301123
7888,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,84.0,Feminino,-25.38360492,-49.05301123
7889,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,42.0,Masculino,-25.38360492,-49.05301123
7890,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,39.0,Feminino,-25.38360492,-49.05301123
7891,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,49.0,Masculino,-25.38360492,-49.05301123
7892,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,79.0,Masculino,-25.38360492,-49.05301123
7893,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,84.0,Feminino,-25.38360492,-49.05301123
7894,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,42.0,Masculino,-25.38360492,-49.05301123
7895,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,39.0,Feminino,-25.38360492,-49.05301123
7896,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,49.0,Masculino,-25.38360492,-49.05301123
7897,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,79.0,Masculino,-25.38360492,-49.05301123
7898,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,84.0,Feminino,-25.38360492,-49.05301123
7899,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,42.0,Masculino,-25.38360492,-49.05301123
7900,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,39.0,Feminino,-25.38360492,-49.05301123
7901,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,49.0,Masculino,-25.38360492,-49.05301123
7902,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,79.0,Masculino,-25.38360492,-49.05301123
7903,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,84.0,Feminino,-25.38360492,-49.05301123
7904,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,42.0,Masculino,-25.38360492,-49.05301123
7905,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,39.0,Feminino,-25.38360492,-49.05301123
7906,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,49.0,Masculino,-25.38360492,-49.05301123
7907,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,79.0,Masculino,-25.38360492,-49.05301123
7908,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,84.0,Feminino,-25.38360492,-49.05301123
7909,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,42.0,Masculino,-25.38360492,-49.05301123
7910,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,39.0,Feminino,-25.38360492,-49.05301123
7911,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,49.0,Masculino,-25.38360492,-49.05301123
7912,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,79.0,Masculino,-25.38360492,-49.05301123
7913,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,84.0,Feminino,-25.38360492,-49.05301123
7914,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,42.0,Masculino,-25.38360492,-49.05301123
7915,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,39.0,Feminino,-25.38360492,-49.05301123
7916,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,49.0,Masculino,-25.38360492,-49.05301123
7917,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,79.0,Masculino,-25.38360492,-49.05301123
7918,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,84.0,Feminino,-25.38360492,-49.05301123
7919,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,42.0,Masculino,-25.38360492,-49.05301123
7920,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,39.0,Feminino,-25.38360492,-49.05301123
7921,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,49.0,Masculino,-25.38360492,-49.05301123
7922,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,79.0,Masculino,-25.38360492,-49.05301123
7923,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,84.0,Feminino,-25.38360492,-49.05301123
7924,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,42.0,Masculino,-25.38360492,-49.05301123
7925,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,39.0,Feminino,-25.38360492,-49.05301123
7926,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,49.0,Masculino,-25.38360492,-49.05301123
7927,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,79.0,Masculino,-25.38360492,-49.05301123
7928,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,84.0,Feminino,-25.38360492,-49.05301123
7929,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,42.0,Masculino,-25.38360492,-49.05301123
7930,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,39.0,Feminino,-25.38360492,-49.05301123
7931,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,49.0,Masculino,-25.38360492,-49.05301123
7932,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,79.0,Masculino,-25.38360492,-49.05301123
7933,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,84.0,Feminino,-25.38360492,-49.05301123
7934,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,42.0,Masculino,-25.38360492,-49.05301123
7935,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,39.0,Feminino,-25.38360492,-49.05301123
7936,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,49.0,Masculino,-25.38360492,-49.05301123
7937,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,79.0,Masculino,-25.38360492,-49.05301123
7938,2025-02-12,05:25:00,116.0,77.7,PIRAQUARA,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhonete,84.0,Feminino,-25.38360492,-49.05301123
